cod_ibge,ente,capital,regiao,uf,esfera,exercicio,populacao,cnpj
3555307,Turmalina,0  ,SE,SP,M,2021,1696,45139482000101
3555356,Ubarana,0  ,SE,SP,M,2021,6400,65708786000141
3555406,Ubatuba,0  ,SE,SP,M,2021,91824,46482857000196
3555505,Ubirajara,0  ,SE,SP,M,2021,4804,46231882000105
3555604,Uchoa,0  ,SE,SP,M,2021,10151,45111952000110
3555703,União Paulista,0  ,SE,SP,M,2021,1865,45726445000191
3555802,Urânia,0  ,SE,SP,M,2021,9120,46611117000102
3555901,Uru,0  ,SE,SP,M,2021,1153,44556207000112
3556008,Urupês,0  ,SE,SP,M,2021,13888,45159381000194
3556107,Valentim Gentil,0  ,SE,SP,M,2021,13532,46599833000111
3556206,Valinhos,0  ,SE,SP,M,2021,131210,45787678000102
3556305,Valparaíso,0  ,SE,SP,M,2021,26822,72836588000129
3556354,Vargem,0  ,SE,SP,M,2021,10692,67160507000183
3556404,Vargem Grande do Sul,0  ,SE,SP,M,2021,43110,46248837000155
3556453,Vargem Grande Paulista,0  ,SE,SP,M,2021,53468,51455087000122
3556503,Várzea Paulista,0  ,SE,SP,M,2021,123071,45780087000103
3556602,Vera Cruz,0  ,SE,SP,M,2021,10823,72887078000180
3556701,Vinhedo,0  ,SE,SP,M,2021,80111,46446696000185
3556800,Viradouro,0  ,SE,SP,M,2021,19017,45709912000175
3556909,Vista Alegre do Alto,0  ,SE,SP,M,2021,8989,52854775000128
3556958,Vitória Brasil,0  ,SE,SP,M,2021,1846,01611210000189
3557006,Votorantim,0  ,SE,SP,M,2021,123599,46634051000176
3557105,Votuporanga,0  ,SE,SP,M,2021,95338,46599809000182
3557154,Zacarias,0  ,SE,SP,M,2021,2752,65708760000101
3557204,Chavantes,0  ,SE,SP,M,2021,12418,44563575000198
3557303,Estiva Gerbi,0  ,SE,SP,M,2021,11407,67168856000141
4100103,Abatiá,0  ,SU,PR,M,2021,7408,75743567000157
4100202,Adrianópolis,0  ,SU,PR,M,2021,5857,76105642000117
4100301,Agudos do Sul,0  ,SU,PR,M,2021,9470,76105667000110
4100400,Almirante Tamandaré,0  ,SU,PR,M,2021,120041,76105659000174
4100459,Altamira do Paraná,0  ,SU,PR,M,2021,1682,78069143000147
4100509,Altônia,0  ,SU,PR,M,2021,22176,81478059000191
4100608,Alto Paraná,0  ,SU,PR,M,2021,14859,76279967000116
4100707,Alto Piquiri,0  ,SU,PR,M,2021,9778,76247352000108
4100806,Alvorada do Sul,0  ,SU,PR,M,2021,11503,75132860000188
4100905,Amaporã,0  ,SU,PR,M,2021,6332,75475038000110
4101002,Ampére,0  ,SU,PR,M,2021,19311,77817054000179
4101051,Anahy,0  ,SU,PR,M,2021,2788,95594800000194
4101101,Andirá,0  ,SU,PR,M,2021,19926,76235761000194
4101150,Ângulo,0  ,SU,PR,M,2021,2930,95642286000115
4101200,Antonina,0  ,SU,PR,M,2021,18949,76022516000107
4101309,Antônio Olinto,0  ,SU,PR,M,2021,7427,76020460000143
4101408,Apucarana,0  ,SU,PR,M,2021,136234,75771253000168
4101507,Arapongas,0  ,SU,PR,M,2021,124810,76958966000106
4101606,Arapoti,0  ,SU,PR,M,2021,28300,75658377000131
4101655,Arapuã,0  ,SU,PR,M,2021,3009,01612388000144
4101705,Araruna,0  ,SU,PR,M,2021,14000,75359760000199
4101804,Araucária,0  ,SU,PR,M,2021,146214,76105535000199
4101853,Ariranha do Ivaí,0  ,SU,PR,M,2021,2066,01612453000131
4101903,Assaí,0  ,SU,PR,M,2021,14954,76290709000130
4102000,Assis Chateaubriand,0  ,SU,PR,M,2021,33340,76208479000118
4102109,Astorga,0  ,SU,PR,M,2021,26209,75743377000130
4102208,Atalaia,0  ,SU,PR,M,2021,3881,75731018000162
4102307,Balsa Nova,0  ,SU,PR,M,2021,13092,76105527000142
4102406,Bandeirantes,0  ,SU,PR,M,2021,31211,76235753000148
4102505,Barbosa Ferraz,0  ,SU,PR,M,2021,11426,76950062000126
4102604,Barracão,0  ,SU,PR,M,2021,10312,75666131000101
4102703,Barra do Jacaré,0  ,SU,PR,M,2021,2781,76407568000193
4102752,Bela Vista da Caroba,0  ,SU,PR,M,2021,3457,01612441000107
4102802,Bela Vista do Paraíso,0  ,SU,PR,M,2021,15399,76245067000158
4102901,Bituruna,0  ,SU,PR,M,2021,16400,81648859000103
4103008,Boa Esperança,0  ,SU,PR,M,2021,4047,76217017000167
4103024,Boa Esperança do Iguaçu,0  ,SU,PR,M,2021,2470,95589255000148
4103040,Boa Ventura de São Roque,0  ,SU,PR,M,2021,6365,01612906000120
4103057,Boa Vista da Aparecida,0  ,SU,PR,M,2021,7540,78121985000109
4103107,Bocaiúva do Sul,0  ,SU,PR,M,2021,13129,76105592000178
4103156,Bom Jesus do Sul,0  ,SU,PR,M,2021,3506,01612443000104
4103206,Bom Sucesso,0  ,SU,PR,M,2021,7068,75771261000104
4103222,Bom Sucesso do Sul,0  ,SU,PR,M,2021,3254,80874100000186
4103305,Borrazópolis,0  ,SU,PR,M,2021,6439,75740829000120
4103354,Braganey,0  ,SU,PR,M,2021,5382,78121902000173
4103370,Brasilândia do Sul,0  ,SU,PR,M,2021,2585,95640520000175
4103404,Cafeara,0  ,SU,PR,M,2021,2954,75845545000106
4103453,Cafelândia,0  ,SU,PR,M,2021,18456,78121878000172
4103479,Cafezal do Sul,0  ,SU,PR,M,2021,4009,95640652000105
4103503,Califórnia,0  ,SU,PR,M,2021,8606,75771279000106
4103602,Cambará,0  ,SU,PR,M,2021,25466,75442756000190
4103701,Cambé,0  ,SU,PR,M,2021,107341,75732057000184
4103800,Cambira,0  ,SU,PR,M,2021,7917,75771287000152
4103909,Campina da Lagoa,0  ,SU,PR,M,2021,14043,76950070000172
4103958,Campina do Simão,0  ,SU,PR,M,2021,3859,01611489000109
4104006,Campina Grande do Sul,0  ,SU,PR,M,2021,43685,76105600000186
4104055,Campo Bonito,0  ,SU,PR,M,2021,3763,80869621000145
4104105,Campo do Tenente,0  ,SU,PR,M,2021,8045,76002658000102
4104204,Campo Largo,0  ,SU,PR,M,2021,133865,76105618000188
4104253,Campo Magro,0  ,SU,PR,M,2021,29740,01607539000176
4104303,Campo Mourão,0  ,SU,PR,M,2021,95488,75904524000106
4104402,Cândido de Abreu,0  ,SU,PR,M,2021,14809,76175926000180
4104428,Candói,0  ,SU,PR,M,2021,16053,95684478000194
4104451,Cantagalo,0  ,SU,PR,M,2021,13329,78279981000145
4104501,Capanema,0  ,SU,PR,M,2021,19148,75972760000160
4104600,Capitão Leônidas Marques,0  ,SU,PR,M,2021,15834,76208834000159
4104659,Carambeí,0  ,SU,PR,M,2021,23825,01613765000160
4104709,Carlópolis,0  ,SU,PR,M,2021,14356,76965789000187
4104808,Cascavel,0  ,SU,PR,M,2021,332333,76208867000107
4104907,Castro,0  ,SU,PR,M,2021,71809,77001311000108
4105003,Catanduvas,0  ,SU,PR,M,2021,10167,76208842000103
4105102,Centenário do Sul,0  ,SU,PR,M,2021,10764,75845503000167
4105201,Cerro Azul,0  ,SU,PR,M,2021,17833,76105626000124
4105300,Céu Azul,0  ,SU,PR,M,2021,11819,76206473000101
4105409,Chopinzinho,0  ,SU,PR,M,2021,19167,76995414000160
4105508,Cianorte,0  ,SU,PR,M,2021,83816,76309806000128
4105607,Cidade Gaúcha,0  ,SU,PR,M,2021,12797,75377200000167
4105706,Clevelândia,0  ,SU,PR,M,2021,16450,76161199000100
4105805,Colombo,0  ,SU,PR,M,2021,246540,76105634000170
4105904,Colorado,0  ,SU,PR,M,2021,24145,76970326000103
4106001,Congonhinhas,0  ,SU,PR,M,2021,8857,75825828000188
4106100,Conselheiro Mairinck,0  ,SU,PR,M,2021,3876,75968412000119
4106209,Contenda,0  ,SU,PR,M,2021,18837,76105519000104
4106308,Corbélia,0  ,SU,PR,M,2021,17117,76208826000102
4106407,Cornélio Procópio,0  ,SU,PR,M,2021,47842,76331941000170
4106456,Coronel Domingos Soares,0  ,SU,PR,M,2021,7518,01614415000118
4106506,Coronel Vivida,0  ,SU,PR,M,2021,20580,76995455000156
4106555,Corumbataí do Sul,0  ,SU,PR,M,2021,3127,80888662000189
4106571,Cruzeiro do Iguaçu,0  ,SU,PR,M,2021,4240,95589230000144
4106605,Cruzeiro do Oeste,0  ,SU,PR,M,2021,20947,76381854000127
4106704,Cruzeiro do Sul,0  ,SU,PR,M,2021,4449,75731034000155
4106803,Cruz Machado,0  ,SU,PR,M,2021,18741,76339688000109
4106852,Cruzmaltina,0  ,SU,PR,M,2021,2921,01615393000100
4106902,Curitiba,1  ,SU,PR,M,2021,1948626,76417005000186
4107009,Curiúva,0  ,SU,PR,M,2021,15196,76167725000130
4107108,Diamante do Norte,0  ,SU,PR,M,2021,5030,76972082000106
4107124,Diamante do Sul,0  ,SU,PR,M,2021,3424,95595120000195
4107157,Diamante D'Oeste,0  ,SU,PR,M,2021,5266,77817476000144
4107207,Dois Vizinhos,0  ,SU,PR,M,2021,41038,76205640000108
4107256,Douradina,0  ,SU,PR,M,2021,8869,78200110000194
4107306,Doutor Camargo,0  ,SU,PR,M,2021,5983,76282714000100
4107405,Enéas Marques,0  ,SU,PR,M,2021,5933,76205657000157
4107504,Engenheiro Beltrão,0  ,SU,PR,M,2021,13981,76950039000131
4107520,Esperança Nova,0  ,SU,PR,M,2021,1665,01612269000191
4107538,Entre Rios do Oeste,0  ,SU,PR,M,2021,4596,95719449000110
4107546,Espigão Alto do Iguaçu,0  ,SU,PR,M,2021,4048,01612634000168
4107553,Farol,0  ,SU,PR,M,2021,3041,95640124000148
4107603,Faxinal,0  ,SU,PR,M,2021,17316,75771295000107
4107652,Fazenda Rio Grande,0  ,SU,PR,M,2021,102004,95422986000102
4107702,Fênix,0  ,SU,PR,M,2021,4748,76950021000130
4107736,Fernandes Pinheiro,0  ,SU,PR,M,2021,5602,01619323000120
4107751,Figueira,0  ,SU,PR,M,2021,7696,78063732000118
4107801,Floraí,0  ,SU,PR,M,2021,4906,75731000000160
4107850,Flor da Serra do Sul,0  ,SU,PR,M,2021,4603,95589271000130
4107900,Floresta,0  ,SU,PR,M,2021,6851,76282706000155
4108007,Florestópolis,0  ,SU,PR,M,2021,10453,75845495000159
4108106,Flórida,0  ,SU,PR,M,2021,2699,75772400000114
4108205,Formosa do Oeste,0  ,SU,PR,M,2021,6460,76208495000100
4108304,Foz do Iguaçu,0  ,SU,PR,M,2021,258248,76206606000140
4108320,Francisco Alves,0  ,SU,PR,M,2021,5993,77356665000167
4108403,Francisco Beltrão,0  ,SU,PR,M,2021,92216,77816510000166
4108452,Foz do Jordão,0  ,SU,PR,M,2021,4556,01603719000180
4108502,General Carneiro,0  ,SU,PR,M,2021,13685,75687681000107
4108551,Godoy Moreira,0  ,SU,PR,M,2021,2898,81392656000107
4108601,Goioerê,0  ,SU,PR,M,2021,28808,78198975000163
4108650,Goioxim,0  ,SU,PR,M,2021,7053,01607627000178
4108700,Grandes Rios,0  ,SU,PR,M,2021,5497,75741348000139
4108809,Guaíra,0  ,SU,PR,M,2021,33310,77857183000190
4108908,Guairaçá,0  ,SU,PR,M,2021,6609,76238443000187
4108957,Guamiranga,0  ,SU,PR,M,2021,8811,01616255000146
4109005,Guapirama,0  ,SU,PR,M,2021,3784,75443812000100
4109104,Guaporema,0  ,SU,PR,M,2021,2241,75378844000170
4109203,Guaraci,0  ,SU,PR,M,2021,5530,75845537000151
4109302,Guaraniaçu,0  ,SU,PR,M,2021,12217,76208818000166
4109401,Guarapuava,0  ,SU,PR,M,2021,182644,76178037000176
4109500,Guaraqueçaba,0  ,SU,PR,M,2021,7594,76022508000152
4109609,Guaratuba,0  ,SU,PR,M,2021,37527,76017474000108
4109658,Honório Serpa,0  ,SU,PR,M,2021,5119,95585444000142
4109708,Ibaiti,0  ,SU,PR,M,2021,31644,77008068000141
4109757,Ibema,0  ,SU,PR,M,2021,6370,80881931000185
4109807,Ibiporã,0  ,SU,PR,M,2021,55131,76244961000103
4109906,Icaraíma,0  ,SU,PR,M,2021,7786,76247337000160
4110003,Iguaraçu,0  ,SU,PR,M,2021,4440,75772525000144
4110052,Iguatu,0  ,SU,PR,M,2021,2253,95595013000167
4110078,Imbaú,0  ,SU,PR,M,2021,13282,01613770000172
4110102,Imbituva,0  ,SU,PR,M,2021,32940,76175892000123
4110201,Inácio Martins,0  ,SU,PR,M,2021,11121,76178029000120
4110300,Inajá,0  ,SU,PR,M,2021,3116,76970318000167
4110409,Indianópolis,0  ,SU,PR,M,2021,4465,75798355000177
4110508,Ipiranga,0  ,SU,PR,M,2021,15251,76175934000126
4110607,Iporã,0  ,SU,PR,M,2021,13782,75738484000170
4110656,Iracema do Oeste,0  ,SU,PR,M,2021,2251,95583555000110
4110706,Irati,0  ,SU,PR,M,2021,61088,75654574000182
4110805,Iretama,0  ,SU,PR,M,2021,10098,76950088000174
4110904,Itaguajé,0  ,SU,PR,M,2021,4446,76970359000153
4110953,Itaipulândia,0  ,SU,PR,M,2021,11385,95725057000164
4111001,Itambaracá,0  ,SU,PR,M,2021,6549,76235738000108
4111100,Itambé,0  ,SU,PR,M,2021,6109,76282698000147
4111209,Itapejara d'Oeste,0  ,SU,PR,M,2021,12094,76995430000152
4111258,Itaperuçu,0  ,SU,PR,M,2021,29070,95422846000126
4111308,Itaúna do Sul,0  ,SU,PR,M,2021,2781,75458836000133
4111407,Ivaí,0  ,SU,PR,M,2021,13965,76175918000133
4111506,Ivaiporã,0  ,SU,PR,M,2021,31935,75741330000137
4111555,Ivaté,0  ,SU,PR,M,2021,8240,95640553000115
4111605,Ivatuba,0  ,SU,PR,M,2021,3279,76285337000154
4111704,Jaboti,0  ,SU,PR,M,2021,5303,75969667000104
4111803,Jacarezinho,0  ,SU,PR,M,2021,39322,76966860000146
4111902,Jaguapitã,0  ,SU,PR,M,2021,13742,75457341000190
4112009,Jaguariaíva,0  ,SU,PR,M,2021,35027,76910900000138
4112108,Jandaia do Sul,0  ,SU,PR,M,2021,21230,75771204000125
4112207,Janiópolis,0  ,SU,PR,M,2021,5095,76402882000183
4112306,Japira,0  ,SU,PR,M,2021,4930,75969881000152
4112405,Japurá,0  ,SU,PR,M,2021,9500,75788349000139
4112504,Jardim Alegre,0  ,SU,PR,M,2021,11196,75741363000187
4112603,Jardim Olinda,0  ,SU,PR,M,2021,1320,76970383000192
4112702,Jataizinho,0  ,SU,PR,M,2021,12638,76245042000154
4112751,Jesuítas,0  ,SU,PR,M,2021,8330,77398154000108
4112801,Joaquim Távora,0  ,SU,PR,M,2021,12009,76966845000106
4112900,Jundiaí do Sul,0  ,SU,PR,M,2021,3269,76408061000154
4112959,Juranda,0  ,SU,PR,M,2021,7292,78196755000109
4113007,Jussara,0  ,SU,PR,M,2021,7041,75789552000120
4113106,Kaloré,0  ,SU,PR,M,2021,4047,75771238000110
4113205,Lapa,0  ,SU,PR,M,2021,48410,76020452000105
4113254,Laranjal,0  ,SU,PR,M,2021,5784,95684536000180
4113304,Laranjeiras do Sul,0  ,SU,PR,M,2021,32139,76205970000195
4113403,Leópolis,0  ,SU,PR,M,2021,3925,75388850000108
4113429,Lidianópolis,0  ,SU,PR,M,2021,3231,95680831000168
4113452,Lindoeste,0  ,SU,PR,M,2021,4592,80881915000192
4113502,Loanda,0  ,SU,PR,M,2021,23242,76972074000151
4113601,Lobato,0  ,SU,PR,M,2021,4819,76970367000108
4113700,Londrina,0  ,SU,PR,M,2021,575377,75771477000170
4113734,Luiziana,0  ,SU,PR,M,2021,7240,80888688000127
4113759,Lunardelli,0  ,SU,PR,M,2021,4744,78600491000107
4113809,Lupionópolis,0  ,SU,PR,M,2021,4945,75845511000103
4113908,Mallet,0  ,SU,PR,M,2021,13663,75654566000136
4114005,Mamborê,0  ,SU,PR,M,2021,13014,75368928000122
4114104,Mandaguaçu,0  ,SU,PR,M,2021,23100,76285329000108
4114203,Mandaguari,0  ,SU,PR,M,2021,34515,76285345000109
4114302,Mandirituba,0  ,SU,PR,M,2021,27315,76105550000137
4114351,Manfrinópolis,0  ,SU,PR,M,2021,2506,01614343000109
4114401,Mangueirinha,0  ,SU,PR,M,2021,16642,77774867000129
4114500,Manoel Ribas,0  ,SU,PR,M,2021,13510,75740811000128
4114609,Marechal Cândido Rondon,0  ,SU,PR,M,2021,53495,76205814000124
4114708,Maria Helena,0  ,SU,PR,M,2021,5634,76247386000100
4114807,Marialva,0  ,SU,PR,M,2021,35804,76282680000145
4114906,Marilândia do Sul,0  ,SU,PR,M,2021,8814,75771303000107
4115002,Marilena,0  ,SU,PR,M,2021,7084,75971010000173
4115101,Mariluz,0  ,SU,PR,M,2021,10336,76404136000129
4115200,Maringá,0  ,SU,PR,M,2021,430157,76282656000106
4115309,Mariópolis,0  ,SU,PR,M,2021,6632,76995323000124
4115358,Maripá,0  ,SU,PR,M,2021,5582,95583571000102
4115408,Marmeleiro,0  ,SU,PR,M,2021,14387,76205665000101
4115457,Marquinho,0  ,SU,PR,M,2021,4340,01612552000113
4115507,Marumbi,0  ,SU,PR,M,2021,4677,75771246000166
4115606,Matelândia,0  ,SU,PR,M,2021,18107,76206465000165
4115705,Matinhos,0  ,SU,PR,M,2021,35219,76017466000161
4115739,Mato Rico,0  ,SU,PR,M,2021,3206,95684510000131
4115754,Mauá da Serra,0  ,SU,PR,M,2021,10800,95548400000142
4115804,Medianeira,0  ,SU,PR,M,2021,46574,76206481000158
4115853,Mercedes,0  ,SU,PR,M,2021,5577,95719373000123
4115903,Mirador,0  ,SU,PR,M,2021,2196,75475442000193
4116000,Miraselva,0  ,SU,PR,M,2021,1796,75845529000105
4116059,Missal,0  ,SU,PR,M,2021,10704,78101847000150
4116109,Moreira Sales,0  ,SU,PR,M,2021,12042,76217025000103
4116208,Morretes,0  ,SU,PR,M,2021,16446,76022490000199
4116307,Munhoz de Melo,0  ,SU,PR,M,2021,4009,75352062000161
4116406,Nossa Senhora das Graças,0  ,SU,PR,M,2021,4008,76970300000165
4116505,Nova Aliança do Ivaí,0  ,SU,PR,M,2021,1551,76413061000142
4116604,Nova América da Colina,0  ,SU,PR,M,2021,3434,75827204000108
4116703,Nova Aurora,0  ,SU,PR,M,2021,10299,76208859000152
4116802,Nova Cantu,0  ,SU,PR,M,2021,5061,77845394000103
4116901,Nova Esperança,0  ,SU,PR,M,2021,27984,75730994000109
4116950,Nova Esperança do Sudoeste,0  ,SU,PR,M,2021,5030,95589289000132
4117008,Nova Fátima,0  ,SU,PR,M,2021,8136,75828418000190
4117057,Nova Laranjeiras,0  ,SU,PR,M,2021,11507,95587648000112
4117107,Nova Londrina,0  ,SU,PR,M,2021,13200,81044984000104
4117206,Nova Olímpia,0  ,SU,PR,M,2021,5826,75799577000104
4117214,Nova Santa Bárbara,0  ,SU,PR,M,2021,4277,95561080000160
4117222,Nova Santa Rosa,0  ,SU,PR,M,2021,8266,77116663000109
4117255,Nova Prata do Iguaçu,0  ,SU,PR,M,2021,10544,78103884000105
4117271,Nova Tebas,0  ,SU,PR,M,2021,5448,80620172000105
4117297,Novo Itacolomi,0  ,SU,PR,M,2021,2840,95639472000103
4117305,Ortigueira,0  ,SU,PR,M,2021,21960,77721363000140
4117404,Ourizona,0  ,SU,PR,M,2021,3425,76282672000107
4117453,Ouro Verde do Oeste,0  ,SU,PR,M,2021,6016,80880107000100
4117503,Paiçandu,0  ,SU,PR,M,2021,41773,76282664000152
4117602,Palmas,0  ,SU,PR,M,2021,51755,76161181000108
4117701,Palmeira,0  ,SU,PR,M,2021,33994,76179829000165
4117800,Palmital,0  ,SU,PR,M,2021,12960,75680025000182
4117909,Palotina,0  ,SU,PR,M,2021,32121,76208487000164
4118006,Paraíso do Norte,0  ,SU,PR,M,2021,14023,75476556000158
4118105,Paranacity,0  ,SU,PR,M,2021,11580,76970334000150
4118204,Paranaguá,0  ,SU,PR,M,2021,156174,76017458000115
4118303,Paranapoema,0  ,SU,PR,M,2021,3241,76970391000139
4118402,Paranavaí,0  ,SU,PR,M,2021,88922,76977768000181
4118451,Pato Bragado,0  ,SU,PR,M,2021,5684,95719472000105
4118501,Pato Branco,0  ,SU,PR,M,2021,83843,76995448000154
4118600,Paula Freitas,0  ,SU,PR,M,2021,5908,75687954000113
4118709,Paulo Frontin,0  ,SU,PR,M,2021,7387,77007474000190
4118808,Peabiru,0  ,SU,PR,M,2021,14007,75370148000117
4118857,Perobal,0  ,SU,PR,M,2021,6160,01612444000140
4118907,Pérola,0  ,SU,PR,M,2021,11321,81478133000170
4119004,Pérola d'Oeste,0  ,SU,PR,M,2021,6288,75924290000169
4119103,Piên,0  ,SU,PR,M,2021,12882,76002666000140
4119152,Pinhais,0  ,SU,PR,M,2021,133490,95423000000100
4119202,Pinhalão,0  ,SU,PR,M,2021,6324,76167717000194
4119251,Pinhal de São Bento,0  ,SU,PR,M,2021,2737,95590832000111
4119301,Pinhão,0  ,SU,PR,M,2021,32559,76178011000128
4119400,Piraí do Sul,0  ,SU,PR,M,2021,25617,77001329000100
4119509,Piraquara,0  ,SU,PR,M,2021,114970,76105675000167
4119608,Pitanga,0  ,SU,PR,M,2021,29994,76172907000108
4119657,Pitangueiras,0  ,SU,PR,M,2021,3262,95543427000142
4119707,Planaltina do Paraná,0  ,SU,PR,M,2021,4272,75461442000134
4119806,Planalto,0  ,SU,PR,M,2021,13431,76460526000116
4119905,Ponta Grossa,0  ,SU,PR,M,2021,355336,76175884000187
4119954,Pontal do Paraná,0  ,SU,PR,M,2021,27915,01609843000152
4120002,Porecatu,0  ,SU,PR,M,2021,12748,80542764000148
4120101,Porto Amazonas,0  ,SU,PR,M,2021,4874,76179837000101
4120150,Porto Barreiro,0  ,SU,PR,M,2021,3184,01591618000136
4120200,Porto Rico,0  ,SU,PR,M,2021,2556,75461970000193
4120309,Porto Vitória,0  ,SU,PR,M,2021,4061,75688366000102
4120333,Prado Ferreira,0  ,SU,PR,M,2021,3780,01613136000130
4120358,Pranchita,0  ,SU,PR,M,2021,5095,78113834000109
4120408,Presidente Castelo Branco,0  ,SU,PR,M,2021,5351,76279959000170
4120507,Primeiro de Maio,0  ,SU,PR,M,2021,11130,76245059000101
4120606,Prudentópolis,0  ,SU,PR,M,2021,52513,77003424000134
4120655,Quarto Centenário,0  ,SU,PR,M,2021,4465,01619104000141
4120705,Quatiguá,0  ,SU,PR,M,2021,7477,76966852000108
4120804,Quatro Barras,0  ,SU,PR,M,2021,23911,76105568000139
4120853,Quatro Pontes,0  ,SU,PR,M,2021,4029,95719381000170
4120903,Quedas do Iguaçu,0  ,SU,PR,M,2021,34409,76205962000149
4121000,Querência do Norte,0  ,SU,PR,M,2021,12232,76973692000116
4121109,Quinta do Sol,0  ,SU,PR,M,2021,4508,76950047000188
4121208,Quitandinha,0  ,SU,PR,M,2021,19221,76002674000197
4121257,Ramilândia,0  ,SU,PR,M,2021,4476,95725024000114
4121307,Rancho Alegre,0  ,SU,PR,M,2021,3784,75829416000116
4121356,Rancho Alegre D'Oeste,0  ,SU,PR,M,2021,2628,95640132000194
4121406,Realeza,0  ,SU,PR,M,2021,16950,76205673000140
4121505,Rebouças,0  ,SU,PR,M,2021,14946,77774859000182
4121604,Renascença,0  ,SU,PR,M,2021,6787,76205681000196
4121703,Reserva,0  ,SU,PR,M,2021,26825,76169879000161
4121752,Reserva do Iguaçu,0  ,SU,PR,M,2021,8069,01612911000132
4121802,Ribeirão Claro,0  ,SU,PR,M,2021,10645,75449579000173
4121901,Ribeirão do Pinhal,0  ,SU,PR,M,2021,12948,76968064000142
4122008,Rio Azul,0  ,SU,PR,M,2021,15336,75963256000101
4122107,Rio Bom,0  ,SU,PR,M,2021,3182,75771212000171
4122156,Rio Bonito do Iguaçu,0  ,SU,PR,M,2021,13255,95587770000199
4122172,Rio Branco do Ivaí,0  ,SU,PR,M,2021,4109,01612413000190
4122206,Rio Branco do Sul,0  ,SU,PR,M,2021,32517,76105576000185
4122305,Rio Negro,0  ,SU,PR,M,2021,34411,76002641000147
4122404,Rolândia,0  ,SU,PR,M,2021,67383,76288760000108
4122503,Roncador,0  ,SU,PR,M,2021,9645,75371401000157
4122602,Rondon,0  ,SU,PR,M,2021,9622,75380071000166
4122651,Rosário do Ivaí,0  ,SU,PR,M,2021,4689,80059264000150
4122701,Sabáudia,0  ,SU,PR,M,2021,6891,76958974000144
4122800,Salgado Filho,0  ,SU,PR,M,2021,3483,76205699000198
4122909,Salto do Itararé,0  ,SU,PR,M,2021,4898,76920834000187
4123006,Salto do Lontra,0  ,SU,PR,M,2021,14872,76205707000104
4123105,Santa Amélia,0  ,SU,PR,M,2021,3266,76235746000146
4123204,Santa Cecília do Pavão,0  ,SU,PR,M,2021,3293,76290691000177
4123303,Santa Cruz de Monte Castelo,0  ,SU,PR,M,2021,7751,75462820000102
4123402,Santa Fé,0  ,SU,PR,M,2021,12186,76291418000167
4123501,Santa Helena,0  ,SU,PR,M,2021,26767,76206457000119
4123600,Santa Inês,0  ,SU,PR,M,2021,1594,78092293000171
4123709,Santa Isabel do Ivaí,0  ,SU,PR,M,2021,8523,76974823000180
4123808,Santa Izabel do Oeste,0  ,SU,PR,M,2021,14794,76205715000142
4123824,Santa Lúcia,0  ,SU,PR,M,2021,3793,95594776000193
4123857,Santa Maria do Oeste,0  ,SU,PR,M,2021,9410,95684544000126
4123907,Santa Mariana,0  ,SU,PR,M,2021,11622,75392019000120
4123956,Santa Mônica,0  ,SU,PR,M,2021,4017,95641916000137
4124004,Santana do Itararé,0  ,SU,PR,M,2021,4954,76920826000130
4124020,Santa Tereza do Oeste,0  ,SU,PR,M,2021,10096,80882095000153
4124053,Santa Terezinha de Itaipu,0  ,SU,PR,M,2021,23699,75425314000135
4124103,Santo Antônio da Platina,0  ,SU,PR,M,2021,46251,76968627000100
4124202,Santo Antônio do Caiuá,0  ,SU,PR,M,2021,2626,75483230000158
4124301,Santo Antônio do Paraíso,0  ,SU,PR,M,2021,2068,75832170000131
4124400,Santo Antônio do Sudoeste,0  ,SU,PR,M,2021,20261,75927582000155
4124509,Santo Inácio,0  ,SU,PR,M,2021,5416,76970375000146
4124608,São Carlos do Ivaí,0  ,SU,PR,M,2021,6920,75498576000120
4124707,São Jerônimo da Serra,0  ,SU,PR,M,2021,11128,76290683000120
4124806,São João,0  ,SU,PR,M,2021,10181,76995422000106
4124905,São João do Caiuá,0  ,SU,PR,M,2021,5837,76238435000130
4125001,São João do Ivaí,0  ,SU,PR,M,2021,10056,75741355000130
4125100,São João do Triunfo,0  ,SU,PR,M,2021,15241,75193516000107
4125209,São Jorge d'Oeste,0  ,SU,PR,M,2021,9028,76995380000103
4125308,São Jorge do Ivaí,0  ,SU,PR,M,2021,5543,76282649000104
4125357,São Jorge do Patrocínio,0  ,SU,PR,M,2021,5586,77870475000163
4125407,São José da Boa Vista,0  ,SU,PR,M,2021,6160,76920818000194
4125456,São José das Palmeiras,0  ,SU,PR,M,2021,3627,77819605000133
4125506,São José dos Pinhais,0  ,SU,PR,M,2021,329058,76105543000135
4125555,São Manoel do Paraná,0  ,SU,PR,M,2021,2163,80909617000163
4125605,São Mateus do Sul,0  ,SU,PR,M,2021,46705,76021450000122
4125704,São Miguel do Iguaçu,0  ,SU,PR,M,2021,27576,76206499000150
4125753,São Pedro do Iguaçu,0  ,SU,PR,M,2021,5820,95583597000150
4125803,São Pedro do Ivaí,0  ,SU,PR,M,2021,11046,75771311000153
4125902,São Pedro do Paraná,0  ,SU,PR,M,2021,2289,76975259000110
4126009,São Sebastião da Amoreira,0  ,SU,PR,M,2021,8859,76290659000191
4126108,São Tomé,0  ,SU,PR,M,2021,5750,75381178000129
4126207,Sapopema,0  ,SU,PR,M,2021,6722,76167733000187
4126256,Sarandi,0  ,SU,PR,M,2021,97803,78200482000110
